"","X","Langs","region","dataType","value"
"3395",3395,"Only English",6095,"percent",70.3592691754419
"3396",3396,"Spanish",6095,"percent",16.6170952334635
"3397",3397,"French",6095,"percent",0.227806758437809
"3398",3398,"Patois",6095,"percent",0.0268760782426628
"3399",3399,"French Creole",6095,"percent",0.0122862071966459
"3400",3400,"Italian",6095,"percent",0.140779457461567
"3401",3401,"Portuguese",6095,"percent",0.277719475174183
"3402",3402,"German",6095,"percent",0.369866029149027
"3403",3403,"Yiddish",6095,"percent",0.00716695419804342
"3404",3404,"Dutch",6095,"percent",0.0345549577405665
"3405",3405,"Afrikaans",6095,"percent",0.0153577589958073
"3406",3406,"Swedish",6095,"percent",0.0204770119944098
"3407",3407,"Norwegian",6095,"percent",0.0179173854951086
"3408",3408,"Greek",6095,"percent",0.0898428901254729
"3409",3409,"Russian",6095,"percent",0.132076727363943
"3410",3410,"Polish",6095,"percent",0.0435136504881208
"3411",3411,"Serbian",6095,"percent",0.0127981324965061
"3412",3412,"Bulgarian",6095,"percent",0.0115183192468555
"3413",3413,"Armenian",6095,"percent",0.00179173854951086
"3414",3414,"Persian",6095,"percent",0.18838851034857
"3415",3415,"Hindi",6095,"percent",0.50194275651297
"3416",3416,"Gujarati",6095,"percent",0.0391622854393087
"3417",3417,"Urdu",6095,"percent",0.0821640106275692
"3418",3418,"India nec3",6095,"percent",0.0307155179916147
"3419",3419,"Bengali",6095,"percent",0.00639906624825305
"3420",3420,"Panjabi",6095,"percent",0.581035215341377
"3421",3421,"Marathi",6095,"percent",0.00511925299860244
"3422",3422,"Nepali",6095,"percent",0.00895869274755428
"3423",3423,"Pakistan nec3",6095,"percent",0.0179173854951086
"3424",3424,"Romanian",6095,"percent",0.00767887949790367
"3425",3425,"Chinese",6095,"percent",0.467131836122473
"3426",3426,"Cantonese",6095,"percent",0.18941236094829
"3427",3427,"Mandarin",6095,"percent",0.134380391213314
"3428",3428,"Formosan",6095,"percent",0.0153577589958073
"3429",3429,"Japanese",6095,"percent",0.312786358214609
"3430",3430,"Korean",6095,"percent",0.286934130571667
"3431",3431,"Mon-Khmer, Cambodian",6095,"percent",0.0140779457461567
"3432",3432,"Hmong",6095,"percent",0.0849795997768006
"3433",3433,"Thai",6095,"percent",0.0732053178800149
"3434",3434,"Laotian",6095,"percent",0.0468411649372124
"3435",3435,"Vietnamese",6095,"percent",0.43999979522988
"3436",3436,"Turkish",6095,"percent",0.0307155179916147
"3437",3437,"Telugu",6095,"percent",0.0716695419804342
"3438",3438,"Tamil",6095,"percent",0.0255962649930122
"3439",3439,"Mien",6095,"percent",0.122862071966459
"3440",3440,"Tagalog",6095,"percent",6.79811201949412
"3441",3441,"Indonesian",6095,"percent",0.0102385059972049
"3442",3442,"Bisayan",6095,"percent",0.117742818967856
"3443",3443,"Sebuano",6095,"percent",0.0332751444909159
"3444",3444,"Pangasinan",6095,"percent",0.00895869274755428
"3445",3445,"Ilocano",6095,"percent",0.0934263672244946
"3446",3446,"Pampangan",6095,"percent",0.0243164517433616
"3447",3447,"Chamorro",6095,"percent",0.112623565969254
"3448",3448,"Samoan",6095,"percent",0.0806282347279885
"3449",3449,"Tongan",6095,"percent",0.0153577589958073
"3450",3450,"Navajo",6095,"percent",0.0102385059972049
"3451",3451,"Hungarian",6095,"percent",0.0069109915481133
"3452",3452,"Arabic",6095,"percent",0.201186642845076
"3453",3453,"Hebrew",6095,"percent",0.00486329034867232
"3454",3454,"Amharic",6095,"percent",0.0575915962342775
"3455",3455,"Swahili",6095,"percent",0.0115183192468555
"3456",3456,"Bantu",6095,"percent",0.0243164517433616
"3457",3457,"Fulani",6095,"percent",0.0332751444909159
"3458",3458,"Kru, Ibo, Yoruba",6095,"percent",0.0486329034867232
"3459",3459,"African",6095,"percent",0.0115183192468555
"3460",3460,"Finnish",6095,"percent",0.0102385059972049
"3461",3461,"Only English",6097,"percent",74.48767506881
"3462",3462,"Spanish",6097,"percent",19.3635561198534
"3463",3463,"French",6097,"percent",0.438079667450789
"3464",3464,"French Creole",6097,"percent",0.0358725286001887
"3465",3465,"Italian",6097,"percent",0.276544584117818
"3466",3466,"Portuguese",6097,"percent",0.282632043516638
"3467",3467,"German",6097,"percent",0.442427852735661
"3468",3468,"Yiddish",6097,"percent",0.00891377983398629
"3469",3469,"Dutch",6097,"percent",0.0826155204125558
"3470",3470,"Swedish",6097,"percent",0.0217409264243568
"3471",3471,"Danish",6097,"percent",0.0347854822789709
"3472",3472,"Norwegian",6097,"percent",0.0293502506728817
"3473",3473,"Greek",6097,"percent",0.0576134550245455
"3474",3474,"Russian",6097,"percent",0.210669577052017
"3475",3475,"Polish",6097,"percent",0.0373943934498937
"3476",3476,"Croatian",6097,"percent",0.0260891117092282
"3477",3477,"Ukrainian",6097,"percent",0.00652227792730704
"3478",3478,"Czech",6097,"percent",0.0184797874607033
"3479",3479,"Slovak",6097,"percent",0.0054352316060892
"3480",3480,"Bulgarian",6097,"percent",0.0326113896365352
"3481",3481,"Macedonian",6097,"percent",0.0163056948182676
"3482",3482,"Armenian",6097,"percent",0.028698022880151
"3483",3483,"Persian",6097,"percent",0.158056535105074
"3484",3484,"Hindi",6097,"percent",0.11457468225636
"3485",3485,"Gujarati",6097,"percent",0.0754410146925181
"3486",3486,"Urdu",6097,"percent",0.0778325165991973
"3487",3487,"Panjabi",6097,"percent",0.0934859836247342
"3488",3488,"Marathi",6097,"percent",0.027176158030446
"3489",3489,"Nepali",6097,"percent",0.0684839182367239
"3490",3490,"Pidgin",6097,"percent",0.0054352316060892
"3491",3491,"Romanian",6097,"percent",0.00760932424852488
"3492",3492,"Lithuanian",6097,"percent",0.0108704632121784
"3493",3493,"Pashto",6097,"percent",0.0108704632121784
"3494",3494,"Chinese",6097,"percent",0.29676364569247
"3495",3495,"Cantonese",6097,"percent",0.115226910049091
"3496",3496,"Mandarin",6097,"percent",0.101095307873259
"3497",3497,"Formosan",6097,"percent",0.0380466212426244
"3498",3498,"Japanese",6097,"percent",0.186102330192494
"3499",3499,"Korean",6097,"percent",0.184363056078546
"3500",3500,"Mon-Khmer, Cambodian",6097,"percent",0.174579639187585
"3501",3501,"Hmong",6097,"percent",0.0208712893673825
"3502",3502,"Thai",6097,"percent",0.146533844100165
"3503",3503,"Laotian",6097,"percent",0.202842843539249
"3504",3504,"Vietnamese",6097,"percent",0.436992621129572
"3505",3505,"Turkish",6097,"percent",0.0108704632121784
"3506",3506,"Telugu",6097,"percent",0.0217409264243568
"3507",3507,"Tamil",6097,"percent",0.0195668337819211
"3508",3508,"Burmese",6097,"percent",0.0054352316060892
"3509",3509,"Tagalog",6097,"percent",0.559611446162944
"3510",3510,"Indonesian",6097,"percent",0.0130445558546141
"3511",3511,"Sebuano",6097,"percent",0.00760932424852488
"3512",3512,"Chamorro",6097,"percent",0.0119575095333962
"3513",3513,"Samoan",6097,"percent",0.020653880103139
"3514",3514,"Tongan",6097,"percent",0.054352316060892
"3515",3515,"Fijian",6097,"percent",0.103269400515695
"3516",3516,"Hawaiian",6097,"percent",0.00869637056974272
"3517",3517,"Navajo",6097,"percent",0.00326113896365352
"3518",3518,"Pomo",6097,"percent",0.00326113896365352
"3519",3519,"Hungarian",6097,"percent",0.0219583356886004
"3520",3520,"Arabic",6097,"percent",0.104139037572669
"3521",3521,"Hebrew",6097,"percent",0.0250020653880103
"3522",3522,"Amharic",6097,"percent",0.259804070771064
"3523",3523,"Swahili",6097,"percent",0.0478300381335849
"3524",3524,"Bantu",6097,"percent",0.0750061961640309
"3525",3525,"Syriac",6097,"percent",0.0130445558546141
"3526",3526,"Only English",6099,"percent",59.3188084893048
"3527",3527,"Spanish",6099,"percent",31.4568014705882
"3528",3528,"French",6099,"percent",0.167112299465241
"3529",3529,"French Creole",6099,"percent",0.00334224598930481
"3530",3530,"Italian",6099,"percent",0.0655915775401069
"3531",3531,"Portuguese",6099,"percent",0.929562165775401
"3532",3532,"German",6099,"percent",0.256935160427807
"3533",3533,"Yiddish",6099,"percent",0.00376002673796791
"3534",3534,"Dutch",6099,"percent",0.0470003342245989
"3535",3535,"Swedish",6099,"percent",0.00626671122994652
"3536",3536,"Danish",6099,"percent",0.0156667780748663
"3537",3537,"Norwegian",6099,"percent",0.0156667780748663
"3538",3538,"Greek",6099,"percent",0.0436580882352941
"3539",3539,"Russian",6099,"percent",0.111547459893048
"3540",3540,"Polish",6099,"percent",0.0294535427807487
"3541",3541,"Serbocroatian",6099,"percent",0.00835561497326203
"3542",3542,"Serbian",6099,"percent",0.00626671122994652
"3543",3543,"Armenian",6099,"percent",0.109458556149733
"3544",3544,"Persian",6099,"percent",0.260068516042781
"3545",3545,"Hindi",6099,"percent",0.761823195187166
"3546",3546,"Gujarati",6099,"percent",0.040942513368984
"3547",3547,"Urdu",6099,"percent",0.0342580213903743
"3548",3548,"India nec3",6099,"percent",0.0313335561497326
"3549",3549,"Panjabi",6099,"percent",0.966117981283422
"3550",3550,"Nepali",6099,"percent",0.012533422459893
"3551",3551,"Romanian",6099,"percent",0.115934157754011
"3552",3552,"Pashto",6099,"percent",0.0177556818181818
"3553",3553,"Chinese",6099,"percent",0.263201871657754
"3554",3554,"Cantonese",6099,"percent",0.118023061497326
"3555",3555,"Mandarin",6099,"percent",0.105489639037433
"3556",3556,"Formosan",6099,"percent",0.0135778743315508
"3557",3557,"Japanese",6099,"percent",0.0969251336898396
"3558",3558,"Korean",6099,"percent",0.111338569518717
"3559",3559,"Mon-Khmer, Cambodian",6099,"percent",0.642129010695187
"3560",3560,"Hmong",6099,"percent",0.0743649732620321
"3561",3561,"Thai",6099,"percent",0.0217245989304813
"3562",3562,"Laotian",6099,"percent",0.337775735294118
"3563",3563,"Vietnamese",6099,"percent",0.261739639037433
"3564",3564,"Telugu",6099,"percent",0.00940006684491979
"3565",3565,"Burmese",6099,"percent",0.0198445855614973
"3566",3566,"Tagalog",6099,"percent",0.724431818181818
"3567",3567,"Cham",6099,"percent",0.00313335561497326
"3568",3568,"Bisayan",6099,"percent",0.0114889705882353
"3569",3569,"Sebuano",6099,"percent",0.00835561497326203
"3570",3570,"Ilocano",6099,"percent",0.0104445187165775
"3571",3571,"Samoan",6099,"percent",0.0846006016042781
"3572",3572,"Tongan",6099,"percent",0.0198445855614973
"3573",3573,"Fijian",6099,"percent",0.0240223930481283
"3574",3574,"Navajo",6099,"percent",0.00188001336898396
"3575",3575,"Pomo",6099,"percent",0.00835561497326203
"3576",3576,"Hungarian",6099,"percent",0.00271557486631016
"3577",3577,"Arabic",6099,"percent",0.386447192513369
"3578",3578,"Hebrew",6099,"percent",0.00981784759358289
"3579",3579,"Amharic",6099,"percent",0.0104445187165775
"3580",3580,"Syriac",6099,"percent",1.68470086898396
"3581",3581,"Only English",6111,"percent",62.1534343966684
"3582",3582,"Spanish",6111,"percent",29.9715307271807
"3583",3583,"French",6111,"percent",0.351990782362485
"3584",3584,"French Creole",6111,"percent",0.00426264066714202
"3585",3585,"Italian",6111,"percent",0.146996517551746
"3586",3586,"Portuguese",6111,"percent",0.0904196505151337
"3587",3587,"German",6111,"percent",0.393325479740831
"3588",3588,"Yiddish",6111,"percent",0.0183422719616414
"3589",3589,"Dutch",6111,"percent",0.0658771739467402
"3590",3590,"Afrikaans",6111,"percent",0.0083961104049767
"3591",3591,"Swedish",6111,"percent",0.0465015345506402
"3592",3592,"Danish",6111,"percent",0.0206673486891734
"3593",3593,"Norwegian",6111,"percent",0.01162538363766
"3594",3594,"Greek",6111,"percent",0.0360386892767461
"3595",3595,"Russian",6111,"percent",0.195177274183381
"3596",3596,"Polish",6111,"percent",0.0663938576639696
"3597",3597,"Serbocroatian",6111,"percent",0.0180839301030267
"3598",3598,"Croatian",6111,"percent",0.00452098252575668
"3599",3599,"Serbian",6111,"percent",0.0348761509129801
"3600",3600,"Czech",6111,"percent",0.00968781969805003
"3601",3601,"Bulgarian",6111,"percent",0.0329385869733701
"3602",3602,"Armenian",6111,"percent",0.108374409688853
"3603",3603,"Persian",6111,"percent",0.48012834423536
"3604",3604,"Hindi",6111,"percent",0.286888633991588
"3605",3605,"Gujarati",6111,"percent",0.078923437806781
"3606",3606,"Urdu",6111,"percent",0.0564476961073049
"3607",3607,"India nec3",6111,"percent",0.0135629475772701
"3608",3608,"Bengali",6111,"percent",0.0632937553605936
"3609",3609,"Panjabi",6111,"percent",0.0846069586963036
"3610",3610,"Marathi",6111,"percent",0.0439181159644935
"3611",3611,"Nepali",6111,"percent",0.0155005115168801
"3612",3612,"Sinhalese",6111,"percent",0.0271258951545401
"3613",3613,"Romanian",6111,"percent",0.0381054241456635
"3614",3614,"Irish Gaelic",6111,"percent",0.00775025575844003
"3615",3615,"Albanian",6111,"percent",0.0290634590941501
"3616",3616,"Lithuanian",6111,"percent",0.00452098252575668
"3617",3617,"Pashto",6111,"percent",0.00581269181883002
"3618",3618,"Chinese",6111,"percent",0.663292721993159
"3619",3619,"Cantonese",6111,"percent",0.103982598092404
"3620",3620,"Mandarin",6111,"percent",0.217653015882857
"3621",3621,"Formosan",6111,"percent",0.0484390984902502
"3622",3622,"Japanese",6111,"percent",0.245037252896012
"3623",3623,"Korean",6111,"percent",0.406888427318102
"3624",3624,"Mon-Khmer, Cambodian",6111,"percent",0.0306135102458381
"3625",3625,"Hmong",6111,"percent",0.0125295801428114
"3626",3626,"Thai",6111,"percent",0.105790991102706
"3627",3627,"Laotian",6111,"percent",0.0149838277996507
"3628",3628,"Vietnamese",6111,"percent",0.431301732957188
"3629",3629,"Uighur",6111,"percent",0.00968781969805003
"3630",3630,"Turkish",6111,"percent",0.0155005115168801
"3631",3631,"Telugu",6111,"percent",0.127233365367724
"3632",3632,"Kannada",6111,"percent",0.0322927323268334
"3633",3633,"Malayalam",6111,"percent",0.0335844416199068
"3634",3634,"Tamil",6111,"percent",0.0981699062735737
"3635",3635,"Burmese",6111,"percent",0.00322927323268335
"3636",3636,"Mien",6111,"percent",0.00710440111190336
"3637",3637,"Tagalog",6111,"percent",1.59603600252142
"3638",3638,"Indonesian",6111,"percent",0.0226049126287834
"3639",3639,"Malay",6111,"percent",0.0122712382841967
"3640",3640,"Bisayan",6111,"percent",0.0148546568703434
"3641",3641,"Pangasinan",6111,"percent",0.00322927323268335
"3642",3642,"Ilocano",6111,"percent",0.0361678602060535
"3643",3643,"Pampangan",6111,"percent",0.00904196505151337
"3644",3644,"Chamorro",6111,"percent",0.00452098252575668
"3645",3645,"Samoan",6111,"percent",0.00968781969805003
"3646",3646,"Tongan",6111,"percent",0.00387512787922001
"3647",3647,"Hawaiian",6111,"percent",0.00258341858614668
"3648",3648,"Hungarian",6111,"percent",0.0647146355829742
"3649",3649,"Arabic",6111,"percent",0.388029471639231
"3650",3650,"Hebrew",6111,"percent",0.083961104049767
"3651",3651,"Amharic",6111,"percent",0.0161463661634167
"3652",3652,"Swahili",6111,"percent",0.00710440111190336
"3653",3653,"Bantu",6111,"percent",0.00645854646536669
"3654",3654,"Kru, Ibo, Yoruba",6111,"percent",0.00193756393961001
"3655",3655,"Finnish",6111,"percent",0.00452098252575668
"3656",3656,"Syriac",6111,"percent",0.0148546568703434
"3657",3657,"Oto - Manguen",6111,"percent",0.0316468776802968
"3658",3658,"Only English",6113,"percent",65.2951915943661
"3659",3659,"Spanish",6113,"percent",21.0903752966122
"3660",3660,"French",6113,"percent",0.318315505911198
"3661",3661,"Italian",6113,"percent",0.141532018330764
"3662",3662,"Portuguese",6113,"percent",0.384083172421776
"3663",3663,"German",6113,"percent",0.360406812477968
"3664",3664,"Dutch",6113,"percent",0.0762904931522706
"3665",3665,"Swedish",6113,"percent",0.021045653283385
"3666",3666,"Danish",6113,"percent",0.0236763599438081
"3667",3667,"Norwegian",6113,"percent",0.0157842399625387
"3668",3668,"Greek",6113,"percent",0.0399867412384315
"3669",3669,"Russian",6113,"percent",1.59683894287684
"3670",3670,"Polish",6113,"percent",0.016836522626708
"3671",3671,"Ukrainian",6113,"percent",0.142058159662849
"3672",3672,"Czech",6113,"percent",0.0184149466229619
"3673",3673,"Bulgarian",6113,"percent",0.0289377732646544
"3674",3674,"Armenian",6113,"percent",0.0315684799250775
"3675",3675,"Persian",6113,"percent",0.395132140395553
"3676",3676,"Hindi",6113,"percent",0.769744768839806
"3677",3677,"Gujarati",6113,"percent",0.129956909024902
"3678",3678,"Urdu",6113,"percent",0.27990718866902
"3679",3679,"Bengali",6113,"percent",0.0394605999063468
"3680",3680,"Panjabi",6113,"percent",0.689245145030858
"3681",3681,"Nepali",6113,"percent",0.0999668530960787
"3682",3682,"Sinhalese",6113,"percent",0.0263070666042312
"3683",3683,"Romanian",6113,"percent",0.0499834265480393
"3684",3684,"Latvian",6113,"percent",0.0184149466229619
"3685",3685,"Pashto",6113,"percent",0.144688866323272
"3686",3686,"Chinese",6113,"percent",1.78098840910645
"3687",3687,"Cantonese",6113,"percent",0.702398678332974
"3688",3688,"Mandarin",6113,"percent",0.726075038276782
"3689",3689,"Formosan",6113,"percent",0.0631369598501549
"3690",3690,"Japanese",6113,"percent",0.239920447430589
"3691",3691,"Korean",6113,"percent",0.785529008802345
"3692",3692,"Mon-Khmer, Cambodian",6113,"percent",0.0626108185180703
"3693",3693,"Hmong",6113,"percent",0.223083924803881
"3694",3694,"Thai",6113,"percent",0.0931270157789785
"3695",3695,"Laotian",6113,"percent",0.138375170338256
"3696",3696,"Vietnamese",6113,"percent",0.759221942198113
"3697",3697,"Turkish",6113,"percent",0.0368298932459237
"3698",3698,"Telugu",6113,"percent",0.00526141332084625
"3699",3699,"Tamil",6113,"percent",0.0657676665105781
"3700",3700,"Burmese",6113,"percent",0.0631369598501549
"3701",3701,"Karen",6113,"percent",0.0289377732646544
"3702",3702,"Mien",6113,"percent",0.341991865855006
"3703",3703,"Tagalog",6113,"percent",0.787107432798598
"3704",3704,"Indonesian",6113,"percent",0.0315684799250775
"3705",3705,"Ilocano",6113,"percent",0.0289377732646544
"3706",3706,"Chamorro",6113,"percent",0.0526141332084625
"3707",3707,"Marshallese",6113,"percent",0.0184149466229619
"3708",3708,"Samoan",6113,"percent",0.0341991865855006
"3709",3709,"Navajo",6113,"percent",0.00683983731710012
"3710",3710,"American Indian",6113,"percent",0.0236763599438081
"3711",3711,"Arabic",6113,"percent",0.0789211998126937
"3712",3712,"Hebrew",6113,"percent",0.0968100051035709
"3713",3713,"Amharic",6113,"percent",0.0263070666042312
"3714",3714,"Cushite",6113,"percent",0.0341991865855006
"3715",3715,"Swahili",6113,"percent",0.0368298932459237
